conformer_10, 0.660639, 0.691002, 0.818465, 0.420087, 0.690992, 0.691006, 0.691029, 0.424652, 0.0209704, 0.424649, 0, 0.606101, 0.424644, 0.00708115, 0.660649, 0.686259, 0.0070782, 0.606065, 0.424647, 0.424661, 0.814637, 6.93523e-05, 0.424645, 0.665997, 5.12485e-05, 0.00710681, 0.427211, 5.62796e-05, 0.42005, 0.686261, 0.814654, 0.664587, 0.427226, 0.427228, 0.0209632, 0.603238, 0.818462, 0.424648, 0.814672, 0.0070848, 0.666022, 0.603249, 0.00710809, 6.49258e-05, 0.420078, 0.686284, 0.603261, 0.691004, 0.691021, 0.420084, 0.814658, 0.818439, 0.603234, 0.427212, 0.664573, 0.686285, 0.691015, 0.685075, 0.660619, 0.814662, 0.420071, 0.0209585, 0.420044, 0.60324, 0.686271, 0.606094, 6.17946e-05, 0.603238, 0.818479, 0.427232, 0.691037, 3.78859e-05, 0.664571, 0.818452, 0.664586, 0.420057, 0.81463, 0.685102, 0.00708797, 0.00710051, 0.427205, 0.685092, 0.664556, 0.664567, 0.685087, 0.691022, 4.76144e-05, 0.427193, 0.818459, 0.691015, 0.664566, 6.10305e-05, 0.664561, 0.603278, 0.603267, 0.68509, 0.00710976, 0.664537, 0.814074, 0.814642
conformer_11, 0.97396, 0.600842, 0.655893, 0.664562, 0.600848, 0.600867, 0.600848, 0.665806, 0.60024, 0.665819, 0.606101, 0, 0.665802, 0.605494, 0.973979, 0.593566, 0.605477, 0.0177585, 0.665785, 0.665786, 0.658894, 0.606105, 0.665793, 0.967107, 0.606093, 0.605471, 0.666962, 0.606097, 0.664565, 0.59353, 0.658911, 0.972161, 0.66697, 0.666955, 0.600223, 0.010524, 0.655905, 0.665804, 0.65891, 0.605494, 0.967113, 0.0105088, 0.605486, 0.606114, 0.664552, 0.593585, 0.0104799, 0.600868, 0.600861, 0.664574, 0.658914, 0.655887, 0.0105383, 0.666951, 0.97215, 0.593547, 0.600846, 0.596552, 0.973957, 0.658907, 0.664533, 0.600252, 0.664545, 0.0104936, 0.593567, 4.65546e-05, 0.606108, 0.0104999, 0.655917, 0.666975, 0.600874, 0.606082, 0.972153, 0.655889, 0.972152, 0.664565, 0.658899, 0.596589, 0.605473, 0.605475, 0.666946, 0.596581, 0.972146, 0.972154, 0.596554, 0.600845, 0.606132, 0.66695, 0.655905, 0.600857, 0.972161, 0.606095, 0.972132, 0.0105271, 0.0105134, 0.596577, 0.605477, 0.972126, 0.654097, 0.65889
conformer_12, 0.602737, 0.819109, 0.688972, 0.00710702, 0.819104, 0.819114, 0.819122, 5.12641e-05, 0.43182, 5.22325e-05, 0.424644, 0.665802, 0, 0.429153, 0.602743, 0.815307, 0.429149, 0.667292, 6.32407e-05, 4.18481e-05, 0.684177, 0.42469, 6.50302e-05, 0.605448, 0.424651, 0.429182, 0.0207911, 0.424676, 0.00714679, 0.815319, 0.68421, 0.605509, 0.0207675, 0.0207976, 0.431801, 0.661955, 0.688961, 5.83741e-05, 0.684215, 0.42916, 0.60547, 0.661958, 0.429184, 0.424661, 0.00710183, 0.815335, 0.661977, 0.819123, 0.819118, 0.0071017, 0.684207, 0.688929, 0.661938, 0.0207838, 0.605493, 0.815339, 0.819107, 0.814691, 0.602722, 0.684216, 0.00712116, 0.431805, 0.00714254, 0.661951, 0.815323, 0.665802, 0.424661, 0.661958, 0.688967, 0.0207929, 0.819125, 0.42464, 0.605487, 0.688967, 0.605514, 0.00712652, 0.684187, 0.814721, 0.429154, 0.429162, 0.020759, 0.814711, 0.605476, 0.605493, 0.814702, 0.819112, 0.424654, 0.0208006, 0.688953, 0.819114, 0.605499, 0.424657, 0.605499, 0.661974, 0.66197, 0.8147, 0.429179, 0.605463, 0.68298, 0.6842
conformer_13, 0.661964, 0.688983, 0.819147, 0.424666, 0.688972, 0.688987, 0.68901, 0.429161, 0.0207857, 0.429158, 0.00708115, 0.605494, 0.429153, 0, 0.661974, 0.684226, 5.00644e-05, 0.605476, 0.429156, 0.42917, 0.815333, 0.00708217, 0.429153, 0.667275, 0.00710019, 5.01319e-05, 0.431795, 0.0070731, 0.424629, 0.684228, 0.81535, 0.665835, 0.431811, 0.431812, 0.0207848, 0.602729, 0.819145, 0.429157, 0.815368, 4.73223e-05, 0.6673, 0.602739, 6.95281e-05, 0.0070817, 0.424657, 0.684251, 0.602751, 0.688985, 0.689002, 0.424663, 0.815354, 0.819122, 0.602725, 0.431796, 0.665821, 0.684252, 0.688996, 0.682995, 0.661944, 0.815358, 0.42465, 0.0207804, 0.424623, 0.60273, 0.684238, 0.605487, 0.00708985, 0.602728, 0.819162, 0.431816, 0.689018, 0.00708013, 0.665818, 0.819135, 0.665833, 0.424636, 0.815326, 0.683022, 5.83463e-05, 3.63969e-05, 0.431789, 0.683012, 0.665804, 0.665815, 0.683007, 0.689003, 0.00709254, 0.431777, 0.819142, 0.688996, 0.665814, 0.00708504, 0.665808, 0.602769, 0.602757, 0.68301, 4.99734e-05, 0.665784, 0.814738, 0.815337
conformer_14, 4.6054e-05, 0.658135, 0.603128, 0.603285, 0.65812, 0.658115, 0.658132, 0.602748, 0.663092, 0.60275, 0.660649, 0.973979, 0.602743, 0.661974, 0, 0.661174, 0.661971, 0.968954, 0.602754, 0.602775, 0.595874, 0.660677, 0.602745, 0.019977, 0.660661, 0.662, 0.597415, 0.660652, 0.603275, 0.6612, 0.595859, 0.0105179, 0.597414, 0.597436, 0.663104, 0.97565, 0.603105, 0.602769, 0.595882, 0.661951, 0.0199938, 0.975644, 0.661976, 0.66063, 0.603274, 0.661183, 0.975633, 0.658137, 0.65813, 0.603256, 0.595865, 0.60311, 0.975633, 0.59742, 0.0104964, 0.661204, 0.658114, 0.656432, 6.53377e-05, 0.595872, 0.603285, 0.663081, 0.603245, 0.975626, 0.661183, 0.973959, 0.660675, 0.975628, 0.603107, 0.59742, 0.658112, 0.660635, 0.0105162, 0.603121, 0.0105227, 0.603277, 0.595869, 0.65643, 0.661979, 0.661974, 0.59744, 0.656431, 0.010491, 0.0105147, 0.656449, 0.658141, 0.660638, 0.59742, 0.603103, 0.658118, 0.0104949, 0.660662, 0.0105141, 0.975669, 0.975665, 0.656436, 0.661984, 0.0105125, 0.598977, 0.595871
conformer_15, 0.661151, 0.0097141, 0.422981, 0.814663, 0.00972111, 0.0097356, 0.00971509, 0.815315, 0.669975, 0.815335, 0.686259, 0.593566, 0.815307, 0.684226, 0.661174, 0, 0.684204, 0.579914, 0.815314, 0.815321, 0.422657, 0.68626, 0.815324, 0.646672, 0.68627, 0.684202, 0.804761, 0.686245, 0.814651, 6.99556e-05, 0.422633, 0.658888, 0.804768, 0.804762, 0.669977, 0.595875, 0.422995, 0.815337, 0.42266, 0.684204, 0.646666, 0.59587, 0.684212, 0.686262, 0.814636, 4.50851e-05, 0.595843, 0.00971931, 0.00971944, 0.814658, 0.422649, 0.423005, 0.59586, 0.804752, 0.658883, 6.18805e-05, 0.00972384, 0.00776259, 0.661161, 0.42264, 0.814641, 0.669983, 0.814615, 0.595857, 4.30128e-05, 0.593546, 0.686285, 0.595846, 0.423015, 0.804765, 0.00974669, 0.686237, 0.658885, 0.422971, 0.658869, 0.814655, 0.422628, 0.00778187, 0.684215, 0.684194, 0.804768, 0.00777743, 0.658894, 0.65888, 0.00775946, 0.00972621, 0.686281, 0.804744, 0.422999, 0.00973885, 0.65888, 0.686265, 0.65887, 0.595881, 0.595892, 0.0077515, 0.684198, 0.658875, 0.423994, 0.422631
conformer_16, 0.661961, 0.688962, 0.819128, 0.424662, 0.688951, 0.688966, 0.688989, 0.429157, 0.0207654, 0.429154, 0.0070782, 0.605477, 0.429149, 5.00644e-05, 0.661971, 0.684204, 0, 0.605459, 0.429152, 0.429166, 0.815314, 0.00707937, 0.42915, 0.667271, 0.00709724, 5.26156e-05, 0.431791, 0.0070701, 0.424625, 0.684207, 0.815331, 0.665831, 0.431806, 0.431808, 0.0207644, 0.602712, 0.819126, 0.429153, 0.815349, 4.06455e-05, 0.667296, 0.602722, 5.5806e-05, 0.00707878, 0.424653, 0.68423, 0.602734, 0.688964, 0.688981, 0.424659, 0.815335, 0.819103, 0.602708, 0.431791, 0.665817, 0.68423, 0.688974, 0.682974, 0.661941, 0.815339, 0.424646, 0.0207601, 0.424619, 0.602713, 0.684216, 0.60547, 0.00708715, 0.602711, 0.819143, 0.431812, 0.688997, 0.00707713, 0.665815, 0.819116, 0.66583, 0.424632, 0.815307, 0.683001, 4.79867e-05, 4.42929e-05, 0.431785, 0.682991, 0.6658, 0.665811, 0.682986, 0.688982, 0.00708971, 0.431773, 0.819123, 0.688975, 0.66581, 0.00708221, 0.665805, 0.602752, 0.60274, 0.682989, 3.95352e-05, 0.665781, 0.814719, 0.815319
conformer_17, 0.968934, 0.58721, 0.643612, 0.666022, 0.587217, 0.587236, 0.587215, 0.667296, 0.599652, 0.66731, 0.606065, 0.0177585, 0.667292, 0.605476, 0.968954, 0.579914, 0.605459, 0, 0.667276, 0.667277, 0.646678, 0.606068, 0.667284, 0.961721, 0.606057, 0.605452, 0.667889, 0.60606, 0.666025, 0.579878, 0.646694, 0.967123, 0.667898, 0.667883, 0.599635, 0.0199647, 0.643624, 0.667295, 0.646694, 0.605476, 0.961727, 0.0199727, 0.605468, 0.606078, 0.666012, 0.579933, 0.0199239, 0.587236, 0.587229, 0.666035, 0.646698, 0.643607, 0.0199646, 0.667879, 0.967113, 0.579895, 0.587214, 0.583025, 0.968932, 0.646691, 0.665994, 0.599663, 0.666005, 0.0199489, 0.579915, 0.0177456, 0.606073, 0.019944, 0.643637, 0.667902, 0.587241, 0.606045, 0.967115, 0.643608, 0.967114, 0.666025, 0.646682, 0.583062, 0.605455, 0.605456, 0.667874, 0.583054, 0.967109, 0.967116, 0.583027, 0.587213, 0.606096, 0.667877, 0.643625, 0.587225, 0.967123, 0.606058, 0.967095, 0.0199636, 0.0199838, 0.583049, 0.605459, 0.967088, 0.64195, 0.646674
conformer_18, 0.602748, 0.819116, 0.68898, 0.00708118, 0.819111, 0.819121, 0.819129, 5.12875e-05, 0.431821, 6.30109e-05, 0.424647, 0.665785, 6.32407e-05, 0.429156, 0.602754, 0.815314, 0.429152, 0.667276, 0, 5.05852e-05, 0.684184, 0.424692, 4.32288e-05, 0.605459, 0.424654, 0.429185, 0.0207808, 0.424678, 0.00712123, 0.815326, 0.684218, 0.60552, 0.0207574, 0.0207873, 0.431803, 0.661937, 0.688969, 4.42009e-05, 0.684223, 0.429163, 0.605481, 0.661941, 0.429187, 0.424664, 0.00707618, 0.815341, 0.661959, 0.819129, 0.819124, 0.00707592, 0.684214, 0.688936, 0.661921, 0.0207737, 0.605504, 0.815345, 0.819114, 0.814698, 0.602733, 0.684223, 0.00709537, 0.431807, 0.00711677, 0.661934, 0.81533, 0.665786, 0.424663, 0.66194, 0.688974, 0.0207828, 0.819132, 0.424642, 0.605498, 0.688974, 0.605525, 0.00710093, 0.684194, 0.814728, 0.429157, 0.429165, 0.0207488, 0.814718, 0.605487, 0.605505, 0.814708, 0.819118, 0.424656, 0.0207904, 0.68896, 0.819121, 0.60551, 0.424659, 0.60551, 0.661957, 0.661953, 0.814707, 0.429182, 0.605474, 0.682987, 0.684207
conformer_19, 0.602768, 0.819124, 0.68898, 0.00710888, 0.819118, 0.819128, 0.819136, 5.28718e-05, 0.431836, 5.53666e-05, 0.424661, 0.665786, 4.18481e-05, 0.42917, 0.602775, 0.815321, 0.429166, 0.667277, 5.05852e-05, 0, 0.684185, 0.424706, 6.10094e-05, 0.605479, 0.424668, 0.429199, 0.0207929, 0.424692, 0.00714886, 0.815333, 0.684218, 0.60554, 0.0207694, 0.0207994, 0.431818, 0.661939, 0.688969, 5.21182e-05, 0.684223, 0.429177, 0.605501, 0.661942, 0.429201, 0.424678, 0.00710384, 0.815349, 0.661961, 0.819137, 0.819132, 0.00710376, 0.684215, 0.688937, 0.661922, 0.0207857, 0.605525, 0.815353, 0.819121, 0.814705, 0.602754, 0.684224, 0.00712305, 0.431822, 0.00714461, 0.661935, 0.815337, 0.665787, 0.424678, 0.661942, 0.688975, 0.0207948, 0.819139, 0.424657, 0.605519, 0.688974, 0.605545, 0.00712858, 0.684195, 0.814736, 0.429171, 0.429179, 0.0207608, 0.814725, 0.605508, 0.605525, 0.814716, 0.819126, 0.424671, 0.0208024, 0.68896, 0.819129, 0.605531, 0.424673, 0.605531, 0.661958, 0.661955, 0.814714, 0.429196, 0.605494, 0.682987, 0.684207
conformer_20, 0.595853, 0.423018, 0.0097342, 0.686258, 0.423025, 0.423022, 0.422999, 0.684183, 0.804769, 0.684205, 0.814637, 0.658894, 0.684177, 0.815333, 0.595874, 0.422657, 0.815314, 0.646678, 0.684184, 0.684185, 0, 0.814664, 0.684197, 0.579905, 0.81465, 0.81533, 0.669964, 0.814641, 0.686265, 0.422672, 6.39343e-05, 0.59356, 0.669963, 0.669957, 0.804762, 0.661182, 0.00971915, 0.684211, 6.5186e-05, 0.815318, 0.579909, 0.661181, 0.81534, 0.814645, 0.686235, 0.422668, 0.661146, 0.423043, 0.423005, 0.686254, 5.44567e-05, 0.00970407, 0.66116, 0.669956, 0.59355, 0.422671, 0.422998, 0.424008, 0.595869, 7.92526e-05, 0.686245, 0.804768, 0.686229, 0.661161, 0.422667, 0.658879, 0.814668, 0.661161, 0.00972325, 0.669957, 0.422998, 0.814615, 0.593552, 0.0097334, 0.593541, 0.686268, 5.25629e-05, 0.424021, 0.815327, 0.815312, 0.669978, 0.424017, 0.593556, 0.59356, 0.424004, 0.42299, 0.814658, 0.669956, 0.00971714, 0.423007, 0.593559, 0.814648, 0.593549, 0.661175, 0.661189, 0.424002, 0.815325, 0.593555, 0.00775828, 5.31203e-05
conformer_21, 0.660668, 0.691004, 0.818491, 0.420132, 0.690993, 0.691008, 0.69103, 0.424697, 0.0209548, 0.424694, 6.93523e-05, 0.606105, 0.42469, 0.00708217, 0.660677, 0.68626, 0.00707937, 0.606068, 0.424692, 0.424706, 0.814664, 0, 0.42469, 0.666026, 5.34772e-05, 0.00710765, 0.427255, 4.81292e-05, 0.420094, 0.686263, 0.814681, 0.664616, 0.427271, 0.427273, 0.0209475, 0.603242, 0.818488, 0.424693, 0.814698, 0.00708587, 0.666051, 0.603252, 0.00710911, 6.98136e-05, 0.420123, 0.686286, 0.603264, 0.691006, 0.691022, 0.420129, 0.814684, 0.818465, 0.603237, 0.427256, 0.664602, 0.686286, 0.691016, 0.685076, 0.660648, 0.814689, 0.420116, 0.0209428, 0.420089, 0.603243, 0.686272, 0.606098, 5.13749e-05, 0.603242, 0.818505, 0.427277, 0.691038, 7.33629e-05, 0.6646, 0.818478, 0.664615, 0.420101, 0.814656, 0.685104, 0.00708912, 0.00710157, 0.42725, 0.685094, 0.664585, 0.664597, 0.685089, 0.691023, 6.34334e-05, 0.427237, 0.818485, 0.691017, 0.664595, 5.6128e-05, 0.66459, 0.603282, 0.60327, 0.685092, 0.00711074, 0.664566, 0.814101, 0.814668
